HOLE-ID,DIST_M,AZ_UTM,DIP
12354,0.00,347.81,40.90
12354,30.48,347.31,40.00
12355,0.00,182.93,-55.37
12355,45.11,182.93,-55.00
12355,90.22,182.93,-51.00
12356,0.00,189.43,38.66
12356,48.76,189.31,37.00
12357,0.00,189.21,-57.33
12357,42.67,188.31,-53.00
12358,0.00,358.06,46.60
12358,39.62,357.31,47.00
12359,0.00,357.56,-45.66
12359,36.57,357.31,-45.00
1236,0.00,174.71,0.00
12360,0.00,362.31,82.00
12361,0.00,358.06,31.75
12362,0.00,355.97,-62.13
12363,0.00,357.16,56.33
12364,0.00,13.97,22.86
12364,73.15,13.97,31.00
12365,0.00,181.81,44.25
12366,0.00,359.81,-59.25
12367,0.00,147.14,70.50
12368,0.00,362.31,-57.94
12369,0.00,168.28,62.91
1237,0.00,351.31,60.00
12370,0.00,174.99,55.00
12370,48.76,174.99,51.00
12370,71.62,174.99,45.00
12371,0.00,176.18,0.00
12372,0.00,361.14,-63.91
12373,0.00,186.37,-78.00
12374,0.00,7.30,-45.75
12375,0.00,361.34,-21.33
12376,0.00,182.31,85.00
12376,44.80,182.31,86.00
12377,0.00,4.93,56.97
12377,59.13,4.93,53.00
12378,0.00,185.38,70.23
12378,33.52,185.38,70.00
12379,0.00,180.06,80.06
12379,60.96,180.06,79.00
1238,0.00,2.31,90.00
12380,0.00,180.89,-48.75
12380,33.52,180.31,-46.00
12381,0.00,181.34,-39.13
12381,60.96,181.34,-37.00
12382,0.00,179.14,-68.58
12382,28.34,179.14,-67.00
12383,0.00,169.81,73.66
12383,53.34,169.81,75.00
12383,109.72,169.81,74.00
12384,0.00,11.56,-85.58
12384,67.36,11.56,-86.00
12385,0.00,182.11,-70.97
12385,54.25,182.11,-66.00
12385,103.32,182.11,-65.00
12386,0.00,183.56,66.75
12386,46.32,183.56,70.00
12386,90.22,183.56,70.00
12387,0.00,184.72,74.75
12387,53.03,184.72,75.00
12387,106.37,184.72,75.00
12388,0.00,181.89,-44.08
12389,0.00,182.58,-54.41
1239,0.00,2.31,90.00
12390,0.00,182.89,-50.05
12391,0.00,180.27,-50.16
12391,51.81,180.27,-51.00
12392,0.00,181.06,-27.80
12393,0.00,184.21,-33.90
12394,0.00,2.89,0.90
12395,0.00,2.81,1.58
12396,0.00,183.89,-30.58
12397,0.00,187.42,30.66
12398,0.00,184.64,39.12
12399,0.00,3.56,-58.08
12399,76.20,3.56,-56.00
124,0.00,2.31,90.00
1240,0.00,2.31,90.00
12400,0.00,2.31,89.80
12400,41.14,2.31,89.50
12400,83.82,2.31,87.00
12401,0.00,174.21,88.58
12401,42.67,174.21,87.50
12402,0.00,179.81,34.56
12402,54.86,179.81,34.50
12403,0.00,176.56,85.33
12403,30.48,176.56,83.50
12404,0.00,359.81,-17.33
12404,48.76,359.81,-16.00
12404,91.44,359.81,-14.00
12405,0.00,359.97,-19.58
12406,0.00,3.64,-23.66
12407,0.00,183.35,-62.33
12408,0.00,182.97,-20.50
12409,0.00,2.56,-22.25
1241,0.00,2.99,-43.23
12410,0.00,49.06,-73.50
12410,45.72,49.06,-81.00
12410,91.44,49.06,-81.50
12411,0.00,357.32,-34.50
12412,0.00,182.31,-86.08
12412,48.76,182.31,-84.00
12412,97.53,182.31,-84.00
12413,0.00,182.31,45.00
12414,0.00,182.31,-45.00
12415,0.00,359.35,-56.58
12415,48.76,359.35,-57.00
12416,0.00,190.97,-62.11
12416,53.03,190.97,-62.00
12417,0.00,173.48,71.50
12417,76.20,173.48,67.00
12418,0.00,186.72,-53.33
12418,50.29,186.72,-51.00
12419,0.00,3.23,-53.86
1242,0.00,5.31,-45.00
12420,0.00,318.41,51.60
12421,0.00,10.64,-6.75
12422,0.00,185.81,3.92
12423,0.00,128.81,29.25
12424,0.00,183.06,58.33
12425,0.00,183.46,-38.50
12426,0.00,183.43,43.08
12427,0.00,184.06,-0.80
12428,0.00,182.14,-42.07
12429,0.00,188.24,64.95
1243,0.00,360.31,-5.00
1243,76.20,360.31,4.00
1243,149.35,360.31,8.00
12430,0.00,188.74,-30.13
12431,0.00,180.86,-41.12
12431,22.25,180.86,-40.00
12432,0.00,2.31,90.00
12433,0.00,2.31,90.00
12434,0.00,2.73,33.57
12434,38.70,2.73,36.00
12435,0.00,179.74,72.98
12435,68.58,179.74,72.00
12436,0.00,2.66,-49.90
12436,39.92,2.66,-50.00
12437,0.00,361.16,-24.83
12438,0.00,350.56,36.20
12439,0.00,351.97,-32.82
1244,0.00,10.31,-85.00
12440,0.00,359.56,-68.83
12442,0.00,177.30,30.33
12442,57.91,177.30,28.50
12443,0.00,178.89,-45.86
12444,0.00,174.97,36.06
12444,59.43,174.97,32.00
12445,0.00,206.06,-64.50
12446,0.00,172.04,66.50
12447,0.00,333.89,0.50
12448,0.00,170.81,52.25
12449,0.00,353.64,-1.50
1245,0.00,196.31,-59.00
12450,0.00,360.97,0.00
12450,45.72,360.97,1.00
12451,0.00,3.18,-33.25
12451,44.80,3.18,-32.00
12452,0.00,3.59,-32.86
12452,39.62,3.59,-31.00
12453,0.00,360.64,0.00
12453,41.14,360.64,1.00
12454,0.00,6.72,-82.05
12454,45.72,6.72,-79.00
12454,96.01,6.72,-83.50
12455,0.00,359.56,30.46
12455,35.05,359.56,31.00
12456,0.00,187.81,19.86
12456,82.29,187.81,18.50
12457,0.00,185.89,20.05
12457,45.72,185.89,17.50
12457,89.91,185.89,15.00
12458,0.00,176.81,12.36
12458,45.72,176.81,14.00
12458,91.44,176.81,11.50
12459,0.00,187.56,-13.00
12459,45.72,187.56,-12.00
12459,102.10,187.56,-8.00
1246,0.00,21.31,-68.00
12460,0.00,182.06,-17.56
12460,51.81,182.06,-14.00
12460,105.15,182.06,-10.00
12461,0.00,359.96,-64.02
12461,12.19,359.31,-65.00
12462,0.00,185.93,-67.70
12462,16.76,185.31,-70.00
12463,0.00,3.41,-58.95
12463,27.43,3.31,-60.00
12464,0.00,190.74,-70.08
12464,27.43,190.31,-70.00
12465,0.00,7.81,-1.50
12465,62.17,10.19,-1.00
12465,117.34,12.31,1.00
12466,0.00,184.64,-1.50
12466,62.78,189.77,-2.00
12466,118.26,194.31,-3.00
12467,0.00,4.61,-0.30
12468,0.00,3.61,-0.07
12468,61.26,5.57,-1.00
12468,127.10,7.68,-3.00
12468,178.00,9.31,-4.00
12469,0.00,183.61,-0.07
12469,60.04,187.55,-1.50
12469,130.75,192.19,-1.50
12469,178.30,195.31,0.50
1247,0.00,200.31,-68.00
12470,0.00,360.21,0.50
12470,62.48,2.46,-2.50
12470,113.99,4.31,2.50
12471,0.00,361.06,2.60
12471,63.39,348.35,0.00
12471,120.70,336.86,0.00
12471,178.30,325.31,6.00
12472,0.00,2.89,-22.41
12472,42.67,2.89,-25.00
12472,94.48,2.89,-13.00
12473,0.00,2.64,-19.83
12474,0.00,3.22,-20.83
12475,0.00,2.91,-50.75
12476,0.00,357.27,0.00
12477,0.00,356.06,23.45
12478,0.00,346.64,0.00
12479,0.00,342.97,25.62
1248,0.00,2.31,-90.00
12480,0.00,358.28,52.41
12481,0.00,356.81,25.40
12482,0.00,359.39,14.83
12483,0.00,3.06,54.33
12484,0.00,3.81,34.58
12485,0.00,3.06,42.07
12486,0.00,3.14,19.06
12487,0.00,5.14,28.15
12-4875-1,0.00,4.31,0.00
12-4875-2,0.00,362.31,0.00
12488,0.00,5.56,14.58
12489,0.00,186.97,-51.40
12489,25.90,186.97,-54.00
1249,0.00,2.31,-90.00
12490,0.00,182.31,-44.08
12490,28.34,182.31,-43.50
12491,0.00,181.81,-58.94
12491,45.72,181.81,-56.00
12492,0.00,180.38,-47.40
12492,34.44,180.38,-46.00
12493,0.00,4.13,26.33
12493,53.34,4.13,25.00
12-4935-1,0.00,362.31,0.00
12494,0.00,4.67,-49.25
12494,60.96,4.67,-47.00
12495,0.00,355.35,-0.75
12496,0.00,174.23,0.41
12497,0.00,9.11,70.33
12497,41.14,9.11,71.00
12498,0.00,6.09,-22.35
12498,76.20,6.09,-20.00
12499,0.00,2.31,-87.90
12499,42.67,2.31,-89.00
125,0.00,2.31,90.00
1250,0.00,2.31,-90.00
12501,0.00,183.06,-26.06
12501,60.96,183.06,-23.50
12502,0.00,180.56,-62.25
12502,39.62,180.56,-58.00
12502,102.10,180.56,-53.00
12503,0.00,187.43,-72.97
12503,39.62,187.43,-73.00
12504,0.00,358.06,31.09
12505,0.00,184.81,36.25
12506,0.00,185.21,-19.09
12507,0.00,185.21,36.89
12508,0.00,184.26,-15.02
12509,0.00,183.38,-30.93
1251,0.00,186.31,-43.00
12510,0.00,187.71,-42.37
12511,0.00,361.24,-0.25
12512,0.00,360.91,22.75
12513,0.00,178.61,34.80
12514,0.00,180.21,-37.06
12515,0.00,29.56,-81.46
12516,0.00,3.40,27.90
12516,31.39,3.40,30.00
12517,0.00,357.21,-53.57
12518,0.00,6.34,26.92
12519,0.00,5.81,-51.75
1252,0.00,361.31,-54.00
12520,0.00,180.81,29.50
12520,57.91,180.81,22.00
12521,0.00,358.33,-47.05
12521,45.72,358.33,-43.00
12521,91.44,358.33,-41.50
12522,0.00,361.06,-23.60
12523,0.00,361.16,-64.12
12524,0.00,360.56,19.97
12524,60.96,360.56,17.00
12525,0.00,360.39,-30.30
12525,50.29,360.39,-29.50
12527,0.00,359.40,29.08
12527,60.96,359.40,28.00
12528,0.00,191.21,73.11
12528,30.48,191.21,75.00
12529,0.00,341.81,2.04
1253,0.00,187.31,-51.00
12530,0.00,2.31,-30.35
12531,0.00,177.04,46.48
12532,0.00,354.34,39.85
12533,0.00,174.34,43.42
12534,0.00,175.56,69.66
12534,50.29,175.56,66.00
12535,0.00,10.34,-50.25
12-5355-7,0.00,242.31,0.00
12536,0.00,2.31,-90.00
12536,41.45,2.31,-88.50
12-5370-5,0.00,98.31,30.00
12-5370-5A,0.00,98.31,30.00
12-5370-6,0.00,98.31,0.00
12-5370-7,0.00,98.31,-30.00
12538,0.00,362.31,70.00
12539,0.00,362.31,70.00
1254,0.00,2.31,90.00
12540,0.00,2.31,75.00
12541,0.00,181.33,54.97
12541,33.52,181.33,50.50
12542,0.00,181.33,-34.50
12542,35.05,181.33,-31.00
12543,0.00,4.59,-78.75
12543,48.76,4.59,-80.00
12543,91.44,4.59,-78.00
12544,0.00,356.06,-50.45
12544,33.52,356.06,-51.00
12545,0.00,3.32,48.50
12545,39.62,3.32,46.00
12546,0.00,186.64,79.90
12546,42.67,186.64,82.00
12546,85.34,186.64,85.00
12547,0.00,4.39,18.85
12547,45.72,4.39,19.00
12547,91.44,4.39,19.00
12548,0.00,362.21,-23.33
12548,60.96,362.21,-21.00
12549,0.00,360.46,-63.75
12549,42.67,360.46,-63.00
12549,88.39,360.46,-63.00
1255,0.00,175.31,73.00
12550,0.00,344.21,60.58
12551,0.00,2.89,-22.00
12551,48.76,2.89,-19.00
12552,0.00,2.97,24.10
12552,48.76,2.97,25.00
12553,0.00,356.06,31.99
12554,0.00,182.16,9.04
12554,78.33,182.16,6.50
12554,137.16,182.16,5.00
12555,0.00,185.14,12.33
12555,60.96,185.14,9.00
12555,126.79,185.14,8.00
12556,0.00,188.81,14.00
12556,56.99,188.81,12.00
12556,111.86,188.81,11.50
12558,0.00,186.21,-34.00
12559,0.00,202.56,-41.00
1256,0.00,179.28,-62.12
12560,0.00,180.71,-39.00
12561,0.00,4.11,-63.80
12562,0.00,180.06,49.33
12563,0.00,180.97,65.97
12564,0.00,183.71,49.75
12565,0.00,7.15,-29.30
12565,44.80,7.15,-31.00
12565,89.00,7.15,-29.50
12566,0.00,174.97,21.13
12567,0.00,4.31,0.33
12568,0.00,7.28,35.25
12569,0.00,11.16,60.25
1257,0.00,356.31,70.40
12570,0.00,5.91,64.60
12571,0.00,14.16,73.08
12573,0.00,5.21,48.00
12574,0.00,6.21,22.30
12576,0.00,330.81,2.40
12577,0.00,358.91,1.08
12578,0.00,2.81,-2.30
12578,42.67,2.81,-1.00
12579,0.00,7.81,0.00
1258,0.00,191.31,-78.00
12580,0.00,9.97,38.96
12581,0.00,6.39,39.50
12581,56.38,6.39,40.00
12582,0.00,6.97,-49.75
12582,42.67,6.97,-50.00
12583,0.00,4.56,22.00
12584,0.00,5.28,25.25
12585,0.00,360.35,-47.08
12-5850-1,0.00,70.31,-30.00
12-5850-2,0.00,70.31,-60.00
12-5850-5,0.00,317.31,-60.00
12-5850-6,0.00,47.31,-60.00
12-5850-7,0.00,47.31,35.00
12-5850-8,0.00,177.31,30.00
12586,0.00,358.32,38.95
12-5860-1,0.00,34.31,0.00
12-5860-2,0.00,70.31,0.00
12-5860-3,0.00,83.31,0.00
12-5860-4,0.00,83.31,30.00
12-5860-5,0.00,83.31,50.00
12587,0.00,174.16,-27.96
12588,0.00,180.81,33.25
12589,0.00,177.46,42.05
1259,0.00,197.31,-77.00
12590,0.00,172.32,-4.25
12591,0.00,176.21,35.90
12592,0.00,172.91,-5.50
12-5925-1,0.00,90.31,0.00
12-5925-2,0.00,90.31,-30.00
12-5925-3,0.00,90.31,30.00
12593,0.00,171.21,33.12
12594,0.00,182.31,87.00
12595,0.00,182.31,84.00
12596,0.00,2.31,90.00
12597,0.00,253.89,-88.75
12598,0.00,346.35,-86.82
12599,0.00,354.35,84.12
126,0.00,2.31,-90.00
1260,0.00,2.31,-90.00
12600,0.00,175.56,-77.80
12-6000-1,0.00,264.31,-75.00
12601,0.00,309.73,87.45
12602,0.00,191.06,-79.94
12603,0.00,24.41,83.88
12604,0.00,236.81,-88.60
12605,0.00,2.31,85.00
12606,0.00,182.31,-85.00
12607,0.00,182.31,85.00
12608,0.00,2.31,90.00
12609,0.00,2.31,-90.00
1261,0.00,147.31,0.00
12610,0.00,16.64,77.02
12610,45.72,16.64,75.00
12-6105-7,0.00,264.31,-75.00
12611,0.00,196.71,-84.75
12611,59.43,196.71,-78.00
12612,0.00,3.21,68.90
12612,42.67,3.21,66.00
12-6120-2,0.00,84.31,-60.00
12-6120-4,0.00,84.31,0.00
12-6120-5,0.00,84.31,21.00
12-6120-7,0.00,114.31,-75.00
12-6120-8,0.00,114.31,-35.00
12613,0.00,182.81,21.04
12614,0.00,188.97,28.39
12615,0.00,183.60,-13.50
12-6150-1,0.00,2.31,0.00
12-6150-2,0.00,182.31,0.00
12616,0.00,181.64,54.80
12617,0.00,176.56,31.59
12618,0.00,12.90,86.40
12618,53.34,12.90,83.00
12619,0.00,354.38,78.50
12619,54.86,354.38,71.00
1262,0.00,6.48,0.00
1262,91.44,6.48,10.00
12620,0.00,7.11,72.75
12620,60.96,7.11,65.00
12621,0.00,361.18,13.95
12621,79.24,361.18,15.50
12-6210-1,0.00,2.31,0.00
12-6210-2,0.00,182.31,0.00
12622,0.00,359.39,14.37
12622,80.77,359.39,17.00
12-6225-2,0.00,94.31,-45.00
12-6225-3,0.00,154.31,-40.00
12623,0.00,360.98,21.07
12623,79.24,360.98,20.00
12624,0.00,361.64,10.95
12624,70.10,361.64,12.00
12625,0.00,2.97,-16.80
12-6255-1,0.00,92.31,-30.00
12-6255-4,0.00,232.31,-30.00
12-6255-5,0.00,172.31,-30.00
12-6255-6,0.00,172.31,-30.00
12-6255-7,0.00,362.31,-30.00
12-6255-8,0.00,92.31,-80.00
12626,0.00,360.26,-19.25
12627,0.00,360.36,-42.58
12-6270-1,0.00,92.31,-80.00
12-6270-3,0.00,162.31,-65.00
12-6270-5,0.00,252.31,-75.00
12-6270-6,0.00,302.31,-65.00
12-6270-8,0.00,202.31,-60.00
12628,0.00,356.40,-45.25
12629,0.00,179.89,-31.23
1263,0.00,10.31,48.00
12630,0.00,179.89,-16.66
12631,0.00,184.69,-13.33
12632,0.00,185.71,52.80
12633,0.00,6.67,-69.16
12633,50.29,6.67,-68.00
12634,0.00,4.14,22.20
12634,42.67,4.14,22.00
12634,82.29,4.14,23.50
12-6345-3,0.00,182.31,-30.00
12-6345-4,0.00,182.31,-70.00
12-6345-5,0.00,188.31,65.00
12-6345-6,0.00,302.31,70.00
12635,0.00,348.21,2.37
12636,0.00,357.97,42.00
12-6360-1,0.00,362.31,0.00
12-6360-2,0.00,342.31,15.00
12-6360-3,0.00,342.31,-15.00
12637,0.00,357.11,2.42
12638,0.00,2.48,39.60
12639,0.00,183.61,34.07
12639,45.72,183.61,30.50
1264,0.00,2.31,-90.00
12640,0.00,186.23,43.18
12640,54.86,186.23,40.50
12641,0.00,186.53,22.01
12641,48.76,186.53,18.50
12642,0.00,7.42,-58.80
12642,44.19,7.42,-58.50
12643,0.00,13.89,0.50
12-6435-1,0.00,182.31,-30.00
12-6435-2,0.00,182.31,30.00
12-6435-3,0.00,362.31,0.00
12-6435-4,0.00,362.31,0.00
12-6435-5,0.00,362.31,-30.00
12-6435-6,0.00,362.31,30.00
12644,0.00,8.37,36.10
12645,0.00,7.39,-43.33
12645,29.26,7.39,-44.00
12646,0.00,211.81,-74.85
12647,0.00,174.46,44.15
12647,33.52,174.46,41.50
12648,0.00,180.39,59.75
12648,30.48,180.39,60.50
12-6480-1,0.00,182.31,0.00
12649,0.00,184.81,67.16
12-6495-1,0.00,182.31,0.00
12-6495-2,0.00,2.31,0.00
1265,0.00,2.31,90.00
12650,0.00,361.81,-75.25
12650,33.52,361.81,-71.50
12651,0.00,7.24,-75.23
12651,42.67,7.24,-75.00
12-6510-1,0.00,182.31,0.00
12652,0.00,357.58,-71.80
12652,53.34,357.58,-69.50
12653,0.00,357.44,-32.23
12653,42.06,357.44,-32.50
12654,0.00,179.72,-23.59
12655,0.00,2.68,0.87
12655,60.96,4.57,3.00
12655,121.92,6.47,4.50
12655,176.78,8.17,7.00
12655,181.35,8.31,7.00
12656,0.00,186.97,27.50
12656,45.72,186.97,20.00
12657,0.00,6.16,-0.59
12-6570-1,0.00,272.31,-45.00
12-6570-3,0.00,342.31,-35.00
12-6570-4,0.00,87.31,-30.00
12-6570-5,0.00,132.31,-30.00
12658,0.00,359.73,-39.75
12659,0.00,9.30,-49.59
1266,0.00,2.31,-90.00
12660,0.00,181.89,-67.20
12660,87.17,181.89,-60.00
12-6600-1,0.00,182.31,0.00
12-6600-2,0.00,182.31,30.00
12661,0.00,185.89,64.75
12-6615-1,0.00,182.31,0.00
12-6615-2,0.00,182.31,30.00
12-6615-3,0.00,109.31,0.00
12-6615-4,0.00,109.31,30.00
12662,0.00,194.97,84.11
12-6625-1,0.00,97.31,-15.00
12663,0.00,2.31,78.00
12-6630-1,0.00,112.31,0.00
12-6630-2,0.00,112.31,30.00
12664,0.00,182.31,-78.00
12665,0.00,360.58,54.14
12665,30.48,360.58,53.50
12666,0.00,3.56,57.75
12666,30.78,3.31,56.00
12-6660-10,0.00,2.31,-52.00
12-6660-11,0.00,2.31,41.00
12-6660-8,0.00,2.31,-45.00
12-6660-9,0.00,182.31,-45.00
12667,0.00,4.14,45.25
12667,31.39,3.31,45.00
12-6675-1,0.00,2.31,-55.00
12-6675-2,0.00,2.31,45.00
12-6675-3,0.00,182.31,45.00
12668,0.00,6.81,83.50
12668,30.48,6.31,82.00
12669,0.00,184.72,-14.50
12669,54.86,184.72,-14.50
12-6690-1,0.00,182.31,-30.00
12-6690-2,0.00,182.31,30.00
12-6690-3,0.00,227.31,-30.00
12-6690-4,0.00,137.31,-30.00
1267,0.00,2.31,90.00
12670,0.00,185.81,-32.83
12670,73.15,185.81,-31.50
12671,0.00,189.18,-54.25
12671,36.57,189.18,-55.00
12672,0.00,177.81,-59.50
12672,45.72,177.81,-57.00
12-6720-1,0.00,2.31,-40.00
12673,0.00,2.31,84.75
12674,0.00,186.89,59.66
12674,31.08,186.89,58.00
12675,0.00,2.64,-11.83
12676,0.00,5.81,0.12
12676,60.96,5.81,2.00
12676,132.58,5.81,3.50
12676,137.16,5.81,3.00
12677,0.00,360.79,61.60
12677,41.14,360.79,56.00
12678,0.00,350.74,84.47
12678,41.14,350.74,83.00
12679,0.00,171.63,-82.45
12679,45.72,171.63,-80.00
12679,82.29,171.63,-79.00
12-6795-1,0.00,2.31,-17.00
12-6795-2,0.00,2.31,-60.00
12-6795-3,0.00,2.31,60.00
1268,0.00,2.31,50.00
12680,0.00,183.38,-63.85
12680,45.72,183.38,-62.00
12680,85.34,183.38,-58.00
12681,0.00,3.04,69.60
12681,43.89,3.04,64.50
12682,0.00,185.49,87.75
12682,43.58,185.49,88.50
12683,0.00,183.94,-85.01
12683,45.72,183.94,-82.50
12683,83.82,183.94,-81.50
12684,0.00,188.46,-65.72
12685,0.00,181.56,-81.33
12686,0.00,200.35,-81.25
12687,0.00,16.81,-67.34
12687,47.24,16.81,-63.00
12688,0.00,3.48,-63.36
12688,51.20,3.48,-53.50
12689,0.00,179.64,-0.25
1269,0.00,167.63,79.88
12690,0.00,182.81,-0.25
12-6900-1,0.00,2.31,30.00
12-6900-2,0.00,2.31,-30.00
12691,0.00,76.81,80.83
12692,0.00,115.94,0.60
12693,0.00,193.46,-60.37
12694,0.00,179.21,46.42
12695,0.00,224.91,72.84
12696,0.00,361.41,29.50
12698,0.00,356.47,40.99
12699,0.00,11.81,-79.66
12699,47.24,11.81,-79.00
127,0.00,168.31,0.00
1270,0.00,349.08,80.42
12700,0.00,13.06,75.88
12700,42.67,13.06,63.50
12701,0.00,191.01,-60.50
12701,50.29,191.01,-53.00
12702,0.00,187.31,87.30
12702,42.67,187.31,88.50
12703,0.00,182.73,-47.04
12703,53.34,182.73,-43.50
12704,0.00,2.68,70.60
12704,47.24,2.68,62.50
12705,0.00,337.30,-87.93
12705,46.32,337.30,-90.00
12706,0.00,178.06,-59.25
12706,47.24,178.06,-57.00
12707,0.00,187.89,-49.25
12708,0.00,6.64,-81.25
12708,35.66,6.64,-83.00
12709,0.00,359.86,-81.99
12709,45.72,359.86,-83.00
1271,0.00,353.53,76.27
12710,0.00,185.91,-67.50
12710,44.19,185.91,-64.50
12711,0.00,360.14,-37.75
12712,0.00,356.56,1.06
12713,0.00,354.56,0.50
12714,0.00,4.47,-60.34
12715,0.00,358.71,-68.04
12716,0.00,6.72,-51.10
12717,0.00,355.32,-10.50
12718,0.00,360.21,-37.80
12719,0.00,160.06,69.75
1272,0.00,160.49,-83.67
12720,0.00,166.41,-41.91
12721,0.00,186.39,82.25
12722,0.00,188.56,-30.02
12722,52.42,188.56,-30.50
12722,101.19,188.56,-29.00
12723,0.00,177.06,71.66
12724,0.00,182.67,-14.96
12725,0.00,184.28,0.04
12726,0.00,28.88,-87.12
12726,41.14,28.88,-87.00
12727,0.00,179.97,-38.25
12727,57.30,179.97,-37.00
12728,0.00,2.89,-68.05
12729,0.00,192.63,-88.50
1273,0.00,354.86,70.95
12730,0.00,185.56,-52.90
12730,42.67,185.56,-52.50
12731,0.00,355.41,-78.80
12732,0.00,193.56,-74.50
12733,0.00,188.47,-77.80
12734,0.00,196.34,-72.02
12735,0.00,18.21,66.02
12736,0.00,185.44,-64.42
12737,0.00,351.81,83.05
12738,0.00,12.91,-5.50
12738,60.96,12.79,-4.50
12738,121.92,12.67,-4.25
12738,182.88,12.55,-4.25
12738,243.84,12.43,-2.50
12738,304.80,12.31,-2.00
12738,365.76,20.11,0.00
12738,426.72,27.92,1.50
12738,487.68,35.72,3.00
12738,548.64,43.53,4.00
12738,609.60,51.33,7.00
12738,670.56,59.14,8.50
12738,731.52,66.94,11.50
12738,792.48,74.75,12.00
12738,853.44,82.55,12.50
12738,867.15,84.31,13.00
12739,0.00,3.56,24.93
1274,0.00,173.78,-54.10
12740,0.00,362.06,-19.85
12741,0.00,174.31,20.33
12741,71.01,174.31,18.00
12742,0.00,173.81,-18.23
12742,85.34,173.81,-17.00
12743,0.00,186.06,54.50
12744,0.00,356.81,25.02
12745,0.00,361.20,-51.75
12746,0.00,358.06,18.41
12746,46.63,358.06,18.00
12746,90.22,358.06,17.00
12747,0.00,358.47,-30.02
12747,57.60,358.47,-24.50
12748,0.00,185.31,36.16
12748,41.75,185.31,35.00
12749,0.00,180.97,64.30
12749,30.17,180.31,61.00
1275,0.00,191.14,-77.08
12750,0.00,176.64,37.75
12751,0.00,178.64,60.75
12752,0.00,177.35,32.83
12753,0.00,178.56,47.94
12754,0.00,178.39,40.66
12755,0.00,188.56,-15.00
12756,0.00,185.33,29.41
12757,0.00,183.17,-19.66
12757,46.02,183.17,-22.00
12757,85.64,183.17,-22.00
12758,0.00,202.20,23.83
12759,0.00,187.28,-19.58
12759,44.80,187.28,-19.50
12759,88.69,187.28,-18.50
1276,0.00,8.76,78.85
12760,0.00,181.42,29.75
12761,0.00,181.41,-15.42
12762,0.00,2.79,42.92
12762,44.19,2.79,32.50
12763,0.00,183.28,66.70
12763,45.72,183.28,64.00
12764,0.00,33.28,88.18
12765,0.00,361.39,-4.33
12765,60.96,361.39,-4.00
12765,121.92,361.39,-3.50
12765,182.88,361.39,-2.50
12765,243.84,361.39,-2.00
12765,329.18,3.81,0.00
12765,365.76,3.81,0.00
12765,426.72,3.81,2.50
12765,487.68,3.81,2.50
12765,548.64,3.81,2.00
12765,609.60,3.81,1.50
12765,670.56,3.81,2.50
12765,731.52,3.81,3.00
12765,792.48,3.81,1.50
12765,853.44,3.81,2.00
12765,914.40,3.81,1.50
12765,975.36,3.81,0.00
12765,1036.32,3.81,1.00
12765,1097.28,3.81,2.00
12765,1158.24,3.81,2.00
12765,1219.20,3.81,3.00
12765,1280.16,3.81,3.50
12765,1341.12,3.81,3.50
12766,0.00,151.72,-87.41
12767,0.00,3.11,54.07
12767,70.10,3.11,44.00
12768,0.00,356.93,76.97
12768,60.96,356.93,72.50
12768,115.82,356.93,65.00
12769,0.00,8.81,61.25
1277,0.00,183.43,-68.92
12770,0.00,13.72,46.70
12771,0.00,169.81,-51.33
12772,0.00,176.56,-58.83
12773,0.00,179.41,-69.50
12774,0.00,192.64,-58.80
12775,0.00,5.06,1.33
12776,0.00,7.14,-0.75
12777,0.00,7.81,-40.83
12778,0.00,356.14,-35.75
12779,0.00,3.06,0.50
1278,0.00,2.31,90.00
12780,0.00,361.81,0.25
12781,0.00,2.56,-34.99
12782,0.00,6.56,-77.25
12783,0.00,2.73,19.58
12783,60.96,2.73,19.00
12784,0.00,3.18,-20.15
12784,64.00,3.18,-13.00
12785,0.00,7.14,22.50
12785,48.76,7.14,21.50
12785,91.44,7.14,20.00
12786,0.00,3.17,-12.00
12786,44.19,3.17,-7.50
12786,88.39,3.17,-3.00
12787,0.00,361.90,1.66
12787,45.72,361.90,4.00
12787,83.82,361.90,5.00
12788,0.00,6.39,-14.00
12788,77.72,6.39,-8.00
12789,0.00,5.56,19.25
1279,0.00,186.33,69.35
12790,0.00,6.13,74.55
12790,79.24,6.13,64.50
12791,0.00,8.14,-63.70
12791,70.10,8.14,-64.00
12792,0.00,183.53,80.10
12792,80.77,183.53,83.50
12793,0.00,355.41,77.45
12793,79.24,355.41,70.00
12794,0.00,182.31,75.00
12794,80.46,182.31,74.00
12795,0.00,167.97,-86.33
12795,79.24,167.97,-82.50
12796,0.00,176.83,-61.43
12796,42.67,176.83,-59.00
12796,85.34,176.83,-57.00
12797,0.00,187.39,69.25
12798,0.00,184.81,34.33
12799,0.00,177.39,59.35
128,0.00,309.41,0.00
1280,0.00,182.31,-78.38
12800,0.00,2.89,35.58
12801,0.00,356.97,-53.02
12802,0.00,174.81,2.11
12803,0.00,178.22,-0.12
12804,0.00,179.97,0.25
12805,0.00,189.35,0.86
12806,0.00,183.06,0.58
12807,0.00,181.21,-0.13
12808,0.00,188.43,-71.11
12808,60.96,188.43,-64.50
12808,135.63,188.43,-61.00
12809,0.00,353.21,-71.11
12809,60.96,353.21,-68.50
12809,135.02,353.21,-68.50
1281,0.00,174.18,71.88
12810,0.00,361.64,-13.06
12811,0.00,3.42,-38.08
12812,0.00,2.56,-10.50
